Tag,Date,URL,,Source,Country,Language,Reach,Sentence
Origin: Pakistan,23-Mar-2020 03:33AM,https://twitter.com/m_iqbal79/statuses/1241915935889514497,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 03:23AM,https://twitter.com/Adnan86Real/statuses/1241913548609028098,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 03:05AM,https://twitter.com/ZahidFChaudhry/statuses/1241908904801579010,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:56AM,https://twitter.com/misharaja98/statuses/1241906631711080451,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:51AM,https://twitter.com/IrtazaAnsari12/statuses/1241905496111669248,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:45AM,https://twitter.com/bilalahmad_khan/statuses/1241903823972696064,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:44AM,https://twitter.com/BarkatAdam/statuses/1241903633949700097,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:43AM,https://twitter.com/imadnanbashir/statuses/1241903335596228614,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:41AM,https://twitter.com/Ansark11Khan/statuses/1241902739053043715,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:40AM,https://twitter.com/Mianzeeshakil/statuses/1241902540394037248,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:39AM,https://twitter.com/maharviki/statuses/1241902428347420674,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 02:06AM,https://twitter.com/Habbash/statuses/1241893926551904257,,Twitter,Pakistan,English,0,RT @Partisangirl: Germany has the lowest covid19 mortality rate. They’ve been poaching Syrian doctors under the guise of “helping refugees” for years. #coronavirus #Syria https://t.co/AAgMrE8Hwm
Origin: Pakistan,23-Mar-2020 01:38AM,http://twitter.com/IqraIsPatriotic/statuses/1241887055845695489,,Twitter,Pakistan,English,651,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 01:37AM,https://twitter.com/farhadwassanPTI/statuses/1241886768905048064,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 01:25AM,https://twitter.com/AliAqqab/statuses/1241883658606256134,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 01:16AM,http://twitter.com/alzadjali_faiz/statuses/1241881423465926656,,Twitter,Pakistan,English,67,"RT @HakeemWadhela: According to details, Dr. Baloch expressed his views on Twitter, saying that the United Nations should recognize Baloch refugees living in Afghanistan and Iran, who are suffering from corona-virus in emergency situations. ۔ https://t.co/s7NuddQ6CT"
Origin: Pakistan,23-Mar-2020 12:59AM,http://twitter.com/vigisec/statuses/1241877081354575877,,Twitter,Pakistan,English,106,"#Biometrics and digital ID in #Africa this week: SIM cards reactivated, refugee privacy concerns and coronavirus https://t.co/zFyP1Wzlnn"
Origin: Pakistan,23-Mar-2020 12:36AM,https://twitter.com/salman__latif/statuses/1241871344406597634,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,23-Mar-2020 12:34AM,https://twitter.com/NayyirShafi/statuses/1241871017578049536,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 11:53PM,https://twitter.com/irshadsumra/statuses/1241860703947902976,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 11:10PM,https://twitter.com/PisarePak/statuses/1241849868978618371,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 11:10PM,https://twitter.com/haiderrao8/statuses/1241849838930669568,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:56PM,https://twitter.com/47unasahmed/statuses/1241846139638464512,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:53PM,https://twitter.com/AaqilKhanN/statuses/1241845431937699850,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:41PM,https://twitter.com/SundusAsif/statuses/1241842500442238980,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:39PM,https://twitter.com/JaanJee_/statuses/1241842080722358274,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:35PM,https://twitter.com/ZulfiqarEpi/statuses/1241840970687184897,,Twitter,Pakistan,English,0,"QT @MSF_USA: RT @no_palindrome: As #COVID19 case numbers climb in the African continent, we need to find creative ways of managing the outbreak there; i… ; How are you supposed to wash your hands regularly if you have no running water or soap? How can you implement “social distancing” if you live in a slum or a refugee camp? How are you supposed to stop crossing borders if you are fleeing from war? https://t.co/qkzRNSfWib"
Origin: Pakistan,22-Mar-2020 10:26PM,https://twitter.com/Shumyl81/statuses/1241838634921275393,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:18PM,https://twitter.com/SRaza381/statuses/1241836606157438977,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 10:13PM,https://twitter.com/USAMA_GUJJJAR/statuses/1241835482293702658,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:56PM,https://twitter.com/AdilWaheedK/statuses/1241831166967087105,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:48PM,https://twitter.com/SyedSalmanHaide/statuses/1241829233929924608,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:48PM,https://twitter.com/Bilal_Aqeel/statuses/1241829213025509376,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:45PM,https://twitter.com/say2humayun/statuses/1241828289427181568,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:42PM,https://twitter.com/enggjuni50/statuses/1241827739134550016,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:40PM,https://twitter.com/pandafluencer/statuses/1241827064937840641,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:25PM,https://twitter.com/Mo0n022/statuses/1241823321693585409,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:21PM,https://twitter.com/ChTariq572/statuses/1241822417040953349,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:20PM,https://twitter.com/HeerMMalik/statuses/1241822141420535808,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:09PM,https://twitter.com/BasitKahnx/statuses/1241819237620031492,,Twitter,Pakistan,English,0,"QT @WaseemBadami: Ulema did nothing particularly in crises, since 1979 to upto date the role of Mullah's has been Zero,In the rise of Mujahideen, Taliban,the Then War on terror, Earthquakes, Floods, and followed by Refugees and COVID-19,they remains silent, while promotng Optimism which is deadly. ; Questions for Ulema"
Origin: Pakistan,22-Mar-2020 09:08PM,https://twitter.com/ZiadTamatar/statuses/1241818961504800769,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:03PM,http://twitter.com/yaminbaloch1990/statuses/1241817850970542085,,Twitter,Pakistan,English,388,RT @Partisangirl: Germany has the lowest covid19 mortality rate. They’ve been poaching Syrian doctors under the guise of “helping refugees” for years. #coronavirus #Syria https://t.co/AAgMrE8Hwm
Origin: Pakistan,22-Mar-2020 09:02PM,https://twitter.com/QatarWeLove/statuses/1241817639220957184,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 09:00PM,https://twitter.com/chasiftlg/statuses/1241816980845461508,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:52PM,https://twitter.com/MA_HASHMI21/statuses/1241814992292282368,,Twitter,Pakistan,unknown,0,"QT @CraigCons: @OIC_OCI ; Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:51PM,https://twitter.com/ButtInqlabi/statuses/1241814779129462784,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:50PM,https://twitter.com/FayazUlHassan4/statuses/1241814600133328897,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:50PM,https://twitter.com/momiqazi/statuses/1241814602419142657,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:48PM,https://twitter.com/ArifWaheed/statuses/1241814108405731328,,Twitter,Pakistan,English,0,RT @BGarattini: 'Coronavirus could decimate refugee communities if we don’t act now' https://t.co/H2JfUyKcjP via @InfoMigrants
Origin: Pakistan,22-Mar-2020 08:48PM,https://twitter.com/zakirkhattak007/statuses/1241814049031061505,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:48PM,https://twitter.com/AYzaiTweets/statuses/1241813983600009218,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:48PM,https://twitter.com/itsAjmalboy/statuses/1241813949567447044,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:48PM,https://twitter.com/AhsanHundal_/statuses/1241813935893942275,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:41PM,https://twitter.com/Fightfo25536412/statuses/1241812352133185536,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:40PM,https://twitter.com/ArifWaheed/statuses/1241811939656978439,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:27PM,https://twitter.com/moeezkh30663331/statuses/1241808665734254606,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:20PM,https://twitter.com/Zahid50228051/statuses/1241806965615067140,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:19PM,http://twitter.com/LDBaloch3/statuses/1241806702472826880,,Twitter,Pakistan,English,46,"RT @Kamal_Baluch: The #Baloch #Refugees refugees living in the vicinity to borders of #Iran and #Afghanistan are very prone to the spread of the #coronavirus which is a #global issue. #UNO, @WHO and other #organizations should assist the Baloch refugees in this time of plague.#CoronavirusPandemic https://t.co/xzb9anmhtC"
Origin: Pakistan,22-Mar-2020 08:17PM,https://twitter.com/I_amsaqib/statuses/1241806166327508993,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:03PM,https://twitter.com/YusufzaiShahid/statuses/1241802779901005832,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:03PM,https://twitter.com/tabassumawan/statuses/1241802748506574854,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:02PM,https://twitter.com/kthanksbye___/statuses/1241802516494454785,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 08:00PM,https://twitter.com/abidz_484/statuses/1241801941677678594,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:58PM,https://twitter.com/ShahwarSharif/statuses/1241801469231353858,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:53PM,https://twitter.com/emsajad/statuses/1241800166988021761,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:53PM,https://twitter.com/Naheed16256481/statuses/1241800063728435201,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:50PM,https://twitter.com/MaHaAnwar/statuses/1241799336561967105,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:45PM,https://twitter.com/majad62/statuses/1241798215801987077,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:44PM,https://twitter.com/urooj44/statuses/1241798028840878081,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:44PM,https://twitter.com/SyedaSameen1/statuses/1241797897571708929,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:43PM,https://twitter.com/nina83529099/statuses/1241797669527355395,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:41PM,http://twitter.com/IaintUrBoy/statuses/1241797268921081858,,Twitter,Pakistan,English,4134,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:35PM,https://twitter.com/Sarahmughl/statuses/1241795735391219719,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:30PM,https://twitter.com/abidamunir110/statuses/1241794271965044736,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:29PM,https://twitter.com/Ehsaanarif/statuses/1241794248523026434,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:23PM,https://twitter.com/usman19897/statuses/1241792551469883400,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:22PM,https://twitter.com/EvaKhan2019561/statuses/1241792300201713670,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:15PM,https://twitter.com/qaisersh01/statuses/1241790505945620480,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:13PM,https://twitter.com/KhanMk798/statuses/1241790160288784385,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
Origin: Pakistan,22-Mar-2020 07:11PM,https://twitter.com/ZohaibAzabi/statuses/1241789589339193349,,Twitter,Pakistan,English,0,"RT @CraigCons: Palestinians reported their first coronavirus cases in the Gaza Strip. Gaza is one of the most densely populated places on Earth. It’s home to many refugee camps, where “social distancing” is impossible. Gaza’s hospitals are already overstretched. A very concerning situation."
